Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"T Janowitz, DA Tuveson","The Era of COVID-19 and the Rise of Science Collectivism in Cancer Research",2020,"Cancer Discovery","AACR","https://cancerdiscovery.aacrjournals.org/content/early/2020/05/13/2159-8290.CD-20-0657.abstract","",423,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… ideal molecular tests would rapidly and correctly confirm the diagnosis of COVID-19 in patients who present with the classic features of fatigue, fever, headache, dyspnea, and cough, and less commonly anosmia, gastrointestinal complaints, and hypercoagulability syndromes …"
0,"S Ayanian, JA Reyes, L Lynn, K Teufel","The Association Between Biomarkers and Clinical Outcomes in Novel Coronavirus (COVID-19) Pneumonia in a US Cohort",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.27.20115105v1.abstract","",202,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… Biomarkers and Outcomes in COVID-19 pneumonia suggestive of a hypercoagulable state.13,14,15 In addition, a single retrospective study has demonstrated mortality benefit in patients with high D-dimer levels (6 times the upper limit of normal) who were treated with …"
16,"P Lyden","Temporary emergency guidance to US stroke centers during the COVID-19 pandemic on behalf of the AHA/ASA Stroke Council Leadership",2020,"Stroke","kbcsm.hr","http://www.kbcsm.hr/wp-content/uploads/2020/04/STROKEAHA.guidelines-during-covid.pdf","https://scholar.google.com/scholar?cites=5358916794048671117&as_sdt=2005&sciodt=0,5&hl=en",411,"2020-06-03 23:58:10","PDF","","","",,,,,16,16.00,16,1,1,"… Stroke complicated COVID-19 infection in 5.9% of patients at median 10 days after symptom onset. Patients with stroke were older, had more cardiovascular comorbidities, and more severe pneumonia. Stroke mechanisms may vary and could include hypercoagulability from …"
0,"AHA/ASA Stroke Council Leadership","Temporary Emergency Guidance to US Stroke Centers During the Coronavirus Disease 2019 (COVID-19) Pandemic: On Behalf of the American Heart Association …",2020,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/STROKEAHA.120.030023","",418,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,1,"… Stroke complicated COVID-19 infection in 5.9% of patients at median 10 days after symptom onset. Patients with stroke were older, had more cardiovascular comorbidities, and more severe pneumonia. Stroke mechanisms may vary and could include hypercoagulability from …"
0,"G Previtali, M Seghezzi, V Moioli, A Sonzogni…","THE PATHOGENESIS OF THROMBOEMBOLIC DISEASE IN COVID-19 PATIENTS: COULD BE A CATASTROPHIC ANTIPHOSPHOLIPID SYNDROME?",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.04.30.20086397v1.abstract","",105,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… syndrome. Expert Rev Hematol 2017;10:365-74 Page 9. 12) Panigada M, Bottino N, Tagliabue P et al. Hypercoagulability of COVID-19 patients in intensive care unit. A report of thromboelastography findings and other parameters of hemostasis. J Thromb Haemost …"
0,"JG Whisenant, A Trama, V Torri, A De Toma, G Viscardi…","TERAVOLT: Thoracic Cancers International COVID-19 Collaboration",2020,"Cancer Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1535610820302580","",159,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,6,1,"… Markedly increased hypercoagulable profiles due to hyperfibrinogenemia were reported in a series of patients with COVID-19 admitted to the ICU for ARDS, leading to recommendations regarding prophylactic anticoagulation in patients admitted to hospital with COVID-19 …"
0,"SD Lawicki, KV Wang, B Han, GL Love","TEG Max Clot Strength is Consistently Elevated and May Be Predictive of COVID-19 Status at the Time of ICU Admission",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.04.30.20076703v1.abstract","",99,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… A large part of the dialogue on COVID-19 is focused on an association between COVID-19 and hypercoagulability … A more complete understanding of the mechanisms of the apparent hypercoagulability present in severe COVID-19 infection remains to be elucidated …"
0,"F Pietrantonio, F Morano, M Niger, S Corallo…","Systemic treatment of patients with gastrointestinal cancers during the COVID-19 outbreak: COVID-19-adapted recommendations of the National Cancer Institute of …",2020,"Clinical Colorectal …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1533002820300773","",238,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Clinical Colorectal Cancer. Perspective. Systemic treatment of patients with gastrointestinal cancers during the COVID-19 outbreak: COVID-19-adapted recommendations of the National Cancer Institute of Milan … Keywords. COVID-19. Gastrointestinal cancers. Recommendations …"
0,"E Azouz, S Yang, L Monnier-Cholley, L Arrivé","Systemic arterial thrombosis and acute mesenteric ischemia in a patient with COVID-19",,"Intensive Care Medicine","Springer","https://link.springer.com/content/pdf/10.1007/s00134-020-06079-2.pdf","",129,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,,"… white arrows) Page 2. This case supports the hypercoagulability state in COVID-19 patients and reinforces the recommendation to apply pharmacological thrombosis prophylaxis. Compliance with ethical standards Conflicts of …"
0,"E Khodadadi, P Maroufi, E Khodadadi, I Esposito…","Study of combining virtual screening and antiviral treatments of the Sars-CoV-2 (Covid-19)",2020,"Microbial …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0882401020305283","",329,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… COVID-19 campus closures: see options for getting or retaining Remote Access to subscribed content. Download PDFDownload. Share. Export. Advanced. Elsevier … Microbial Pathogenesis. Study of combining virtual screening and antiviral treatments of the Sars-CoV-2 (Covid-19 …"
0,"JMTG y Galán","Stroke as a complication and prognostic factor of COVID-19",2020,"Neurología (English Edition)","Elsevier","https://www.sciencedirect.com/science/article/pii/S2173580820301024","",436,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,1,1,"… 2003 epidemic was caused by the SARS-CoV virus, the 2012 epidemic by the MERS-CoV virus, and the current epidemic (COVID-19), which … 3 Hypercoagulability, caused either by the disease itself or by immunoglobulin treatment, was proposed as a possible cause of stroke …"
0,"A Wang, GK Mandigo, PD Yim, PM Meyers…","Stroke and mechanical thrombectomy in patients with COVID-19: technical observations and patient characteristics",2020,"Journal of …","jnis.bmj.com","https://jnis.bmj.com/content/early/2020/05/25/neurintsurg-2020-016220.abstract","",98,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,5,1,"… After thrombectomy ROTEM analysis in all patients supported the hypercoagulable state in these patients with COVID-19 (figure 1). Additionally, erythrocyte sedimentation rate, C-reactive protein, and IL-6 levels were elevated, suggestive of active viral infection …"
5,"F Al Saiegh, R Ghosh, A Leibold, MB Avery…","Status of SARS-CoV-2 in cerebrospinal fluid of patients with COVID-19 and stroke",2020,"Journal of Neurology …","jnnp.bmj.com","https://jnnp.bmj.com/content/early/2020/04/30/jnnp-2020-323522.abstract","https://scholar.google.com/scholar?cites=10179829049506046632&as_sdt=2005&sciodt=0,5&hl=en",235,"2020-06-03 23:58:10","","","","",,,,,5,5.00,1,5,1,"… Cerebrovascular disease. Short report. Status of SARS-CoV-2 in cerebrospinal fluid of patients with COVID-19 and stroke. Free. http://orcid.org/0000-0002-1544-4910Fadi Al Saiegh1,; … Case description We present two patients with covid-19 and concurrent neurological symptoms …"
0,"V Chauhan, SC Galwankar, V Yellapu…","State of the globe: The trials and tribulations of the COVID-19 pandemic: Separated but together, telemedicine revolution, frontline struggle against “Silent …",2020,"Journal of Global …","jgid.org","http://www.jgid.org/article.asp?issn=0974-777X;year=2020;volume=12;issue=2;spage=39;epage=43;aulast=Chauhan","",375,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,4,1,"… Back to cited text no. 54. 55. Connors JM, Levy JH. Thromboinflammation and the hypercoagulability of COVID-19 [published online ahead of print, 2020 Apr 17]. J Thromb Haemost. 2020;10.1111/jth.14849. Back to cited text no. 55. 56 …"
5,"PY Courand, B Harbaoui…","Spontaneous coronary artery dissection in a patient with COVID-19",2020,"JACC …","interventions.onlinejacc.org","https://interventions.onlinejacc.org/content/jint/early/2020/04/07/j.jcin.2020.04.006.full-text.pdf","https://scholar.google.com/scholar?cites=16869827703205004854&as_sdt=2005&sciodt=0,5&hl=en",368,"2020-06-03 23:58:10","","","","",,,,,5,5.00,2,3,1,"… reported during COVID-19; it is associated with an increased risk of mortality (1). Several underlying mechanisms are possible: COV-2 myocarditis, acute coronary syndrome type 1 associated with plaque rupture (systemic proinflammatory stimulation and hypercoagulability) …"
0,"F Safavi, A Nath","Silencing of immune activation with methotrexate in patients with COVID-19",2020,"Journal of the Neurological Sciences","jns-journal.com","https://www.jns-journal.com/article/S0022-510X(20)30279-3/abstract","",151,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… hypercoagulable state leading to thromboses in multiple blood vessels and organ systems … COVID-19 and some are in clinical trials (Table 2). However, careful consideration needs to be … syndromes are becoming apparent. The cause of hypercoagulability is also thought to be …"
0,"EO Salido, JAM Aherrera, PPM Remalante","Should anticoagulation be used in the treatment of severe COVID-19?",,"psmid.org","","https://www.psmid.org/wp-content/uploads/2020/04/Anticoagulation-Abridged-13APR2020-Version1-EOS-JMA-PPR_edited.pdf","",91,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,,"… KEY FINDINGS Based on low-quality data, there is benefit from the use of anticoagulants for severe COVID- 19. This effect needs to be confirmed through randomized controlled trials. • A proportion of patients with severe COVID-19 develop a hypercoagulable state on the 7th …"
2,"M Westgren, K Pettersson, H Hagberg…","Severe maternal morbidity and mortality associated with COVID‐19: The risk should not be down‐played",2020,"Acta Obstetricia et …","Wiley Online Library","https://obgyn.onlinelibrary.wiley.com/doi/abs/10.1111/aogs.13900","https://scholar.google.com/scholar?cites=12361022037364653977&as_sdt=2005&sciodt=0,5&hl=en",221,"2020-06-03 23:58:10","","","","",,,,,2,2.00,1,4,1,"… leading to high oxygen demands, hypercoagulable state increasing the risk of pulmonary microvascular thrombosis, and altered immune function causing unfavorable inflammatory … course/outcome of COVID-19 in pregnant women.10,11,12 On the other hand, it could also be …"
0,"M Kashi, A Jacquin, B Dakhil, R Zaimi…","Severe arterial thrombosis associated with Covid-19 infection",2020,"Thrombosis …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229939/","",218,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,5,1,"… risk factor of pejorative outcome, and myocardial injury to be associated to a heavy mortality rate in COVID-19 [ [2] , [3] , [4] ]. Recent publications have highlighted a coagulation disorder in severely diseased patients [ 3 , 5 ], responsible for a hypercoagulable state which might …"
5,"S Li, Z Tang, Z Li, X Liu","Searching therapeutic strategy of new coronavirus pneumonia from angiotensin-converting enzyme 2: the target of COVID-19 and SARS-CoV",2020,"European Journal of Clinical Microbiology & …","Springer","https://link.springer.com/content/pdf/10.1007/s10096-020-03883-y.pdf","https://scholar.google.com/scholar?cites=3751183583261817693&as_sdt=2005&sciodt=0,5&hl=en",239,"2020-06-03 23:58:10","","","","",,,,,5,5.00,1,4,1,"… The intestine is a possible target organ for COVID- 19 infection, but whether digestive system is a route of trans- mission requires … with novel coronavirus pneumonia (NCP), the abnormalities in the coagulation sys- tem can be seen, mostly in a hypercoagulable state, which can …"
0,"MV Cruz, O Bellorin, V Srivatana, C Afaneh","Safety and Efficacy of Bedside Peritoneal Dialysis Catheter Placement in the COVID-19 Era: Initial Experience at a New York City Hospital",2004,"World Journal of Surgery","Springer","https://link.springer.com/content/pdf/10.1007/s00268-020-05600-4.pdf","",187,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,16,"… Furthermore, a hypercoagulable state is now known to be associated with COVID-19 [12, 13 … Tan CW, Low JGH, Wong WH et al (2020) Critically Ill COVID- 19 infected patients exhibit increased clot waveform analysis parameters consistent with hypercoagulability …"
0,"HB Moore, CD Barrett, EE Moore…","STudy of Alteplase for Respiratory failure in SARS‐Cov2/COVID‐19: Study Design of the Phase IIa STARS Trial",2020,"… and Practice in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/rth2.12395","",142,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… COVID-19 has a clear association with thrombotic complications, which predominantly … coagulation measurements have further supported the hypercoagulable state of these patients(43). While the mechanism of thrombosis and hypercoagulability remains unclear, inflammation …"
0,"Y Ueki, T Otsuka, S Windecker, L Räber","ST-elevation myocardial infarction and pulmonary embolism in a patient with COVID-19 acute respiratory distress syndrome",2020,"European Heart Journal","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239197/","",230,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… SARS-CoV-2 infection and COVID-19 disease have been associated with cardiovascular adverse events including acute myocardial infarction … inflammation caused by the SARS-CoV-2-mediated cytokine storm may lead to a prothrombotic and hypercoagulable status, and …"
