pid	title	sent	label	prob
2cuts3d9	Chloroquine for the 2019 novel coronavirus SARS-CoV-2	Chloroquine for the 2019 novel coronavirus SARS-CoV-2	1	0.7704122673047837
yf5g53a9	Teicoplanin: an alternative drug for the treatment of COVID-19?	ABSTRACT In December 2019, a novel coronavirus, named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged from China causing pneumonia outbreaks, first in the Wuhan region of China and then spread worldwide because of its probable high transmission efficiency.	1	0.7704122673047837
da61tfr9	New insights on the antiviral effects of chloroquine against coronavirus: what to expect for COVID-19?	ABSTRACT Recently, a novel coronavirus (2019-nCoV), officially known as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), emerged in China.	1	0.7704122673047837
9q3lmsd3	Chloroquine and hydroxychloroquine as available weapons to fight COVID-19	Chloroquine and hydroxychloroquine as available weapons to fight COVID-19	-1	0.5
sjyrr2bn	COVID-19: A promising cure for the global panic	 The novel Coronavirus disease 2019 (COVID-19) is caused by SARS-CoV-2, which is the causative agent of a potentially fatal disease that is of great global public health concern.	1	0.7704122673047837
1yka7ej9	The within-host viral kinetics of SARS-CoV-2	In this work, we use a within-host viral dynamic model to describe the SARS-CoV-2 kinetics in host.	-1	0.5
mf0lgrlp	No evidence supports the use of ether and chloroform inhalation for treating COVID-19	No evidence supports the use of ether and chloroform inhalation for treating COVID-19	-1	0.5
9jnixy2b	Urgent Guidance for Navigating and Circumventing the QTc-Prolonging and Torsadogenic Potential of Possible Pharmacotherapies for Coronavirus Disease 19 (COVID-19)	 As the coronavirus disease 19 (COVID-19) global pandemic rages across the globe, the race to prevent and treat this deadly disease has led to the “off-label” repurposing of drugs such as hydroxychloroquine and lopinavir/ritonavir, which has the potential for unwanted QT-interval prolongation and a risk of drug-induced sudden cardiac death.	1	0.9127579776651258
xrsh3hn2	Patients with advanced basal cell carcinomas in treatment with sonic hedgehog inhibitors during the coronavirus disease 2019 (COVID-19) period: Management and adherence to treatment	Patients with advanced basal cell carcinomas in treatment with sonic hedgehog inhibitors during the coronavirus disease 2019 (COVID-19) period: Management and adherence to treatment	1	0.7704122673047837
804r5xzd	Drug treatment options for the 2019-new coronavirus (2019-nCoV)	Drug treatment options for the 2019-new coronavirus (2019-nCoV)	1	0.7704122673047837
nlsna66a	Strategies against the novel coronavirus: Possible applications of the experimental Ebola drug remdesivir are being tested	Strategies against the novel coronavirus: Possible applications of the experimental Ebola drug remdesivir are being tested	1	0.7704122673047837
fvig79k3	Predictions for the binding domain and potential new drug targets of 2019-nCoV	An outbreak of new SARS-like viral in Wuhan, China has been named 2019-nCoV.	-1	0.5
ymc93p0w	The inhaled corticosteroid ciclesonide blocks coronavirus RNA replication by targeting viral NSP15	Steroid compounds, which are expected to have dual functions in blocking host inflammation and MERS-CoV replication, were screened from a chemical library.	-1	0.5
cfbs29qo	CDC’s coronavirus test runs into early problems	Early batches of a kit developed by the US government to diagnose the novel coronavirus infection have been plagued by problems that initially limited their use and cast doubt on their accuracy.	1	0.7704122673047837
0d77ojnb	The 2019 coronavirus (SARS-CoV-2) surface protein (Spike) S1 Receptor Binding Domain undergoes conformational change upon heparin binding	Many pathogens take advantage of the dependence of the host on the interaction of hundreds of extracellular proteins with the glycosaminoglycans heparan sulfate to regulate homeostasis and use heparan sulfate as a means to adhere and gain access to cells.	-1	0.5
p1w3p80y	Pharmacotherapeutics for the New Coronavirus Pneumonia	The New Coronavirus Pneumonia (NCP, also named as COVID-19 by WHO on Feb 11 2020, is now causing a severe public health emergency in China since.	1	0.7704122673047837
m0hivi0u	Insight Derived from Molecular Docking and Molecular Dynamics Simulations into the Binding Interactions Between HIV-1 Protease Inhibitors and SARS-CoV-2 3CLpro	A novel severe acute respiratory syndrome coronavirus (SARS-CoV-2) was identified from respiratory illness patients in Wuhan, Hubei Province, China, which has recently emerged as a serious threat to the world public health.	1	0.7704122673047837
w84qtud6	Molecular Docking Analysis Of Some Phytochemicals On Two SARS-CoV-2 Targets	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (previously called 2019 novel coronavirus (2019-nCoV) is the causative agent of coronavirus disease 2019 (COVID-19), a disease recently declared a global public health emergency by the World Health Organization.	1	0.7704122673047837
5i2dxg8z	The 2019 novel coronavirus resource	An ongoing outbreak of a novel coronavirus infection in Wuhan, China since December 2019 has led to 31,516 infected persons and 638 deaths across 25 countries (till 16:00 on February 7, 2020).	1	0.7704122673047837
5xyt8d5u	Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China	: Coronavirus Disease 2019 (COVID-19) caused by Severe Acute Respiratory Syndrome Coronavirus -2 (SARS-CoV-2) infection has been widely spread.	1	0.7704122673047837
566pbuic	Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease	: Since early December 2019, the 2019 novel coronavirus disease (COVID-19) has caused pneumonia epidemic in Wuhan, Hubei province of China.	1	0.7704122673047837
8o6yjxwe	Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study	Objective: To analyze the clinical characteristics of cases of novel coronavirus pneumonia and a preliminary study to explore the relationship between different clinical classification and liver damage.	1	0.7704122673047837
1g0mz73b	Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?	Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?	-1	0.5
1cc9ig04	Replication of SARS-CoV-2 in human respiratory epithelium	SARS-CoV-2 emerged by the end of 2019 to rapidly spread in 2020.	-1	0.5
yqiggzk9	Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China	 Background：Since December 2019, Severe acute respiratory syndrome coronavirus 2（SARS-CoV-2）-infected disease (Coronavirus Disease 2019，COVID-19) emerged in Wuhan , China，and rapidly spread throughout China，even throughout the world.	1	0.7704122673047837
athjtu2j	Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection	 Since the outbreak of the new coronavirus epidemic, novel coronavirus has infected nearly 100,000 people in more than 110 countries.	1	0.7704122673047837
ptnmtvzj	Effectiveness and safety of antiviral or antibody treatments for coronavirus	Background: To identify safe and effective medical countermeasures (e.g., antivirals/antibodies) to address the current outbreak of a novel coronavirus (COVID-19) Methods: Comprehensive literature searches were developed by an experienced librarian for MEDLINE, EMBASE, the Cochrane Library, and biorxiv.org/medrxiv.org; additional searches for ongoing trials and unpublished studies were conducted in clinicaltrials.gov and the Global Infectious Diseases and Epidemiology Network (GIDEON).	1	0.7704122673047837
8xmcljal	Exuberant Plasmocytosis in Bronchoalveolar Lavage Specimen of the First Patient Requiring Extracorporeal Membrane Oxygenation for SARS-CoV-2 in Europe	Exuberant Plasmocytosis in Bronchoalveolar Lavage Specimen of the First Patient Requiring Extracorporeal Membrane Oxygenation for SARS-CoV-2 in Europe	1	0.7571549044589717
ksbha7kz	Acute myelitis after SARS-CoV-2 infection: a case report.	We firstly reported a case of acute myelitis in a SARS-CoV-2-infected patient.	-1	0.5
6lngz7y1	A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias	: A novel coronavirus (2019-nCoV) has raised world concern since it emerged in Wuhan Hubei China in December, 2019.	1	0.7704122673047837
h8ahn8fw	Origin and Evolution of the 2019 Novel Coronavirus	As of today, the intermediate host of 2019-nCoV has not been determined.	-1	0.5
hxaix2al	Timely blood glucose management for the outbreak of 2019 novel coronavirus disease (COVID-19) is urgently needed	Timely blood glucose management for the outbreak of 2019 novel coronavirus disease (COVID-19) is urgently needed	1	0.7704122673047837
190zxwwj	Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China	 Background Cancer patients are regarded as a highly vulnerable group in the current Coronavirus Disease 2019 (COVID-19) pandemic.	1	0.7704122673047837
gy35gsl2	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus	Objective In this study we execute a rational screen to identify Chinese medical herbs that are commonly used in treating viral respiratory infections and also contain compounds that might directly inhibit 2019 novel coronavirus (2019-nCoV), an ongoing novel coronavirus that causes pneumonia.	1	0.7704122673047837
nn15iyqd	Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy	 The Coronavirus-associated disease, that was first identified in 2019 in China (CoViD-19), is a pandemic caused by a bat-derived beta-coronavirus, named SARS-CoV2.	1	0.7704122673047837
fpfl5hco	China empowers Internet hospital to fight against COVID-19	China empowers Internet hospital to fight against COVID-19	-1	0.5
qopcs6jy	Mutated COVID-19, May Foretells Mankind in a Great Risk in the Future	 Corona virus disease 2019 SARS-CoV-2 (COVID-19) is a zoonotic virus causing a variety of severe of respiratory diseases.	-1	0.5
wl121lg4	Molecular immune pathogenesis and diagnosis of COVID-19	 Coronavirus disease 2019 (COVID-19) is a kind of viral pneumonia with an unusual outbreak in Wuhan, China, in December 2019, which is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	1	0.7704122673047837
02q9y011	Variable Macro X Domain of SARS-CoV-2 Retains the Ability to Bind ADP-ribose	ABSTRACTThe virus that causes COVID-19, SARS-CoV-2, has a large RNA genome that encodes numerous proteins that might be targets for antiviral drugs.	-1	0.5
yd7tu7u4	Potential inhibitors for 2019-nCoV coronavirus M protease from clinically approved medicines	Starting from December 2019, a novel coronavirus, named 2019-nCoV, was found to cause Severe Acute Respiratory (SARI) symptoms and rapid pandemic in China.	1	0.7704122673047837
tun1ndt4	Working through the COVID-19 outbreak: Rapid review and recommendations for MSK and allied heath personnel	 The coronavirus (COVID-19) pandemic has caused the world to undergo unprecedented change in a short space of time.	1	0.7704122673047837
hi38itc9	Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study	: We aimed to report the clinical characteristics of imported coronavirus disease-19 (COVID-19) in Jiangsu Province.	1	0.7704122673047837
6g34qwer	Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial	Background: SARS-CoV-2 is a novel human coronavirus, there is no specific antiviral drugs.	1	0.7704122673047837
6rs86u5v	Potential biochemical markers to identify severe cases among COVID-19 patients	There is a high mortality and long hospitalization period for severe cases with 2019 novel coronavirus disease (COVID-19) pneumonia.	1	0.7704122673047837
5cw1ycyh	Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2)	Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2)	1	0.7704122673047837
